,Unnamed: 0.1,Unnamed: 0,transcription,recognized,phonetic_ev,new_path,lang
776,776,1077,andanăwamyattyenyewawăwa»,ːnd̪anɔlɛkiwɔw,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1077.wav,yrk
777,777,1078,adabhtyenyewănăkǣdmh,aːǃi,0.8112903225806452,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1078.wav,yrk
778,778,1080,"tăŋociyedaqmadmalhtyenyewin».
",t̪aŋgiːkamaɔjil,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1080.wav,yrk
779,779,1081,"Ta,ănyanaŋaasryor",tapɔɲamwatr,0.4174573055028463,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1081.wav,yrk
780,780,1085,"MuŋgohpyayăbinyandatadSyudbyawǣsăkohpumnaMuŋgohpyayăbinidawhnǣkălh,",putajɛɻbiɲantaʋaɕoɾilupajmukunabuŋkutajnbiɲidɛ̃uɾuapa,0.3517091959557053,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1085.wav,yrk
781,781,1086,yal-yaahasryeqǣqăndih,ijaːʋjuǃaǃjeni,0.4508448540706605,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1086.wav,yrk
782,782,1087,Syaarihunatyadbătiŋodhŋulihyalǣma,punijaːʈuːʈijemuma,0.5342130987292277,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1087.wav,yrk
783,783,1088,piŋămgǣhnyerqniwhsusaq,kupijempjuɲeri,0.4677419354838709,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1088.wav,yrk
784,784,1090,syudbyakoasryeqǣhyernyaŋobhsyudbyakoyesyasălqyaqnyenǣcyahlihyamb,t͡ɕɛvtɔmatɨjɛjjɛvjubupɕudvɔɡukjɛɕasumɲɛmd͡ʑawvijɛ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1090.wav,yrk
785,785,1091,tikaănapallitănyaŋadʹbata,t͡ɕɛkanɔvawu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1091.wav,yrk
786,786,1092,tikanhtǣw-yaah.,ǃ,0.935483870967742,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1092.wav,yrk
787,787,1093,Muŋgohpyayăbităryemhsirŋayesyasalhǣwanaŋulihyalăndohalmyerqliq.,djbatrjnsirmɔjɛɕɔndawanɔmujɔ̃ŋa,0.5606758832565283,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1093.wav,yrk
788,788,1095,almyerqliqŋulihŋarandaŋulihtikaănaŋaq,je,0.9511769834350478,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1095.wav,yrk
789,789,1097,tyedaŋumdămihniŋgăanih,jɛnɔkɔdviɲiɡa,0.4552785923753665,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1097.wav,yrk
790,790,1098,ŋumdămihniŋgăanihtisyanakodanih»,ɲɛdaɲid͡ʑɛɕanɔpwɔdɛɲi,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1098.wav,yrk
791,791,1099,Tyukuyesyasalhyedhninihmanondhniqnimh,kujɛɕɛtaŋɡjavujiɲmanɔdvi,0.4197907585004359,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1099.wav,yrk
792,792,1101,Sidyasyudbyarŋuwoniŋgasyaarihpiruwnaŋuwoniŋgnakǣǣh,ǃdamuǃuǃukʼaɕaruvjɛumuɲaǃnaa,0.4890322580645161,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1101.wav,yrk
793,793,1103,Tyedahsyaranihnyaarhsawna»,aukɛʂaːvliɲarzawna,0.3939205955334988,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1103.wav,yrk
794,794,1104,Syaribapyaydyehanih,ʋaːʋjaːjʋeɲi,0.5492359932088285,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1104.wav,yrk
795,795,1105,"tinyerărkahtikimimh,",ǃiɲarǃu,0.6669354838709678,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1105.wav,yrk
796,796,1107,"yoowiŋămgǣrimh,",ojmpiuːga,0.4881720430107527,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1107.wav,yrk
797,797,1108,tikimhtyundasiriwnapǣrŋada.,uɬutukibiwnarǃada,0.4139784946236559,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1108.wav,yrk
798,798,1109,Tikămdaosʹniwhyaqamh,utɛjxɔɕi,0.6443548387096774,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1109.wav,yrk
799,799,1110,"Ŋǣy,păncyerŋan?–mancyeti–",ǃajpːand͡ʑaɾkaːɾuʋaːnd̪u,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1110.wav,yrk
800,800,1112,Ŋobhtikipăŋgăltăwaani,ramit͡ɕfuvpɔɡɔtavai,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1112.wav,yrk
801,801,1113,mănʹtakimănʹadamiŋatyena»,mintakɔmintadɛjmiɲid͡ʑɛlna,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1113.wav,yrk
802,802,1114,Păncyerpaqnandmyaknandpancyeqǣ̌dadaid».,ɔkʲɛpanudɛɡmutɛnd͡ʑɛmavili,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1114.wav,yrk
803,803,1115,"Tikandayambanhsyudbyamhtǣdorpiwa,",natujamajeɾunt̪urubiwa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1115.wav,yrk
804,804,1117,Tikisyudbyarnyaarqsawnaibqpăŋgălnidawhabǣyqŋumqyaqtikiq,kɨɕurvjɔrjaktɔ̃mjupuntɔɲidɛ̃wɔmɔjujɛt͡ɕ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1117.wav,yrk
805,805,1118,"Tădaw,nyukcya",arvuka,0.5732009925558312,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1118.wav,yrk
806,806,1119,tyedahpirdirtanihtibkamitaykuyti»,t͡ɕɛdapjɛrɔdurtɔ̃ɲitɨɡɔɲɛdɛɡukʲi,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1119.wav,yrk
807,807,1120,"Tyedahsitmi,",ǃanaɬuǃu,0.3763440860215053,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1120.wav,yrk
808,808,1121,sitmanoqmiŋaaq».,ɕatamanuɡuaɣa,0.3316532258064515,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1121.wav,yrk
809,809,1122,Mănʹpăŋgălmǣmisitmanoŋgadmh»,abɨmubɛ̃bjmjɛɲɛt͡ɕitɔmjɛnuka,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1122.wav,yrk
810,810,1123,Syudbyawǣsakopăŋgălmǣǣnandamanondqnidawhnyukcyamda,ʂɨtfɔxtamaupɔzmɛndɛ̃manɔɡʲidɛɔift͡ʂɛntɛ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1123.wav,yrk
811,811,1125,pidărpăŋgălmǣǣnandsiqmimanondanăwa»,xarɔnanat͡ɕimanta,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1125.wav,yrk
812,812,1126,Syudbyawǣsăkonidawhuraqyesyamihyedh,mɔɕpɔvid͡ʑɔ̃prud͡ʑɛɕɛ̃ujɡɛmna,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1126.wav,yrk
813,813,1127,"mǣwna,ŋumgănapăŋgălmisyudbyainyaăna,",nɔwnɔ̃nupunpunapɔbɔnmuɕorvɨɡʲiɲana,0.3261648745519713,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1127.wav,yrk
814,814,1128,ŋulihpǣbtaqnidawh.,pepajt̪ːaiːda,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1128.wav,yrk
815,815,1130,Watomiyuqtibyami,wat̪ːuʋiɣŋukʲiu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1130.wav,yrk
816,816,1132,"«Yuqtibyamhnibqnandpirasqmatyukumaqniwqyesyasălandyedhtiaŋgun,maqniwq",ɲikʲibɛmjavnatɨbjratɔmat͡ɕkuvanijjɕtɛ̃sɔndijɛrnait͡ɕim,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1132.wav,yrk
817,817,1133,ŋanitaykuyŋaniŋamgǣmaniyeydawa»,ǃaǃaɳǃuje,0.7320499479708638,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1133.wav,yrk
818,818,1134,"TinyamborSyudbyawǣsăko,",ɲaʋarɬaʋuːjo,0.5427769985974754,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1134.wav,yrk
819,819,1135,ăcyahsyurămbanyamborŋămgǣqtaykuhmiŋgădaŋuwocyaiqŋămgǣdatănya,d͡ʑɛɕorɔmbaɲabɔrkt̪ajvuŋt̪ut̪amuːpujeŋɡut̪ad̪uɲa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1135.wav,yrk
820,820,1136,syudbyakoyesyasalanhtyebwandasyerhyesyamhpyatatibkahtucyeyqwirkădaq,filvɔpujɛʂɛvɔnd͡ʑɛbɔntjɛmɲɛʂimpɛturɨkɔtukt͡ɕɛjuːrtata,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1136.wav,yrk
821,821,1137,"ǣ̄ye,titikarmaqniwq:",aʋit̪aaŋ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1137.wav,yrk
822,822,1139,titikaănamǣbqnităryemhsiqmimǣŋgosan?»,ad͡ʑɛpanmɔvɨd͡ʑindɛ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1139.wav,yrk
823,823,1140,Yǎŋgutǣrisyanakunima,ǃu,0.9062980030721964,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1140.wav,yrk
824,824,1141,tăryemgawhŋămgǣsitmǣmbăŋgudmh».,s,0.967741935483871,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1141.wav,yrk
825,825,1142,Tyedahmănʹsitmanoŋgadmhtikaăna»,damat͡ɕɛdmu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1142.wav,yrk
826,826,1143,yolʹcyeymǣyraqnidawq.,ʈːimuj,0.7342549923195084,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1143.wav,yrk
827,827,1144,Maqniwq:«Sittoqǒlawǣnyekomhniwsăpăŋguq,uɲiçɛtɔlaʋujupunu,0.608354011579818,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1144.wav,yrk
828,828,1146,Tadwidpăqnăndamaqniwq,aduǃɔnadɔmaɲu,0.41321044546851,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1146.wav,yrk
829,829,1147,ŋilikaŋǣsyandaniwŋaq,ɲikɛkuaɕtaɲi,0.4379032258064516,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1147.wav,yrk
830,830,1149,ŋilǣdatăsiysǣryercăwǣyqmăncadăŋga,ud̪ɛtɾiɸɯrixajmadad̪aŋga,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1149.wav,yrk
831,831,1150,Syanhorcyatidaăncyerkartnidapirasq,sanbɔːkʲitutat͡ɕakafidida,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1150.wav,yrk
832,832,1151,Ti–madmh–tikăanamiq».,mand͡ʑɛvan,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1151.wav,yrk
833,833,1152,"Maqniwq:«Sittoqǒlawǣnyekomhtibkaănaniwsăpăŋguq,",ɲiçitɔlaʋunpandukan,0.6300403225806451,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1152.wav,yrk
834,834,1153,"tănyatikaanamiq,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1153.wav,yrk
835,835,1155,[nyeracbortʃiwo]myakăndaăya,ɾajjemnakt̪u,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1155.wav,yrk
836,836,1156,siqiwyalyahmyaknandaoni,ǃijeɳɳaʋt̪o,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1156.wav,yrk
837,837,1157,ŋămgǣhpirkănanisyarnyewonondayudǣqyaqawamda:,ǃǃ,0.9574780058651026,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1157.wav,yrk
838,838,1160,"ŋobhŋămgǣqyaqmi,urkaŋǣbta?»",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1160.wav,yrk
839,839,1161,Ŋămgǣridasyer-ayayembaqăyq,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1161.wav,yrk
840,840,1162,Tăryemhsirŋamaqniwqmitohtyaahtăryemhsirŋaanih,ɬiǃoɲa,0.8702508960573476,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1162.wav,yrk
841,841,1163,"nyambortăsiyyandaŋǣsomănawǣrdawǣda,",poːrtukiijant̪aŋnapamanopujaɾt̪aʋojt̪a,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1163.wav,yrk
842,842,1164,tăsiyyandaŋǣsomănawǣrdawǣdāanih,aɳ̪uʋaːn̪aʋaɖaː,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1164.wav,yrk
843,843,1165,"yesyasălămdasyudǣǣyutapoŋgănanyǎlondamiŋatănyaŋădʹbăta,",eːɕɛ̃kaʋutunputajutaʋoːŋganaɲaʋuʋuanmimutaɲamːdiʋa,0.3300691244239631,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1165.wav,yrk
844,844,1166,tyeǣsoomyakănda.,djavɔmɲad̪a,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1166.wav,yrk
845,845,1167,Taslaăyaŋobhyootah,ǃaːǃlajamoːjun,0.4175627240143369,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1167.wav,yrk
846,846,1168,yootahtadŋǣdăwandayaănandatănyaŋădʹbătasyudǣǣyutapomnapilibthpakăl-yhtikiyootada,jopt̪ːat̪atatadumajt̪aʋan̪d̪ajjant̪a̪aniaɻtːaçuʋitːaʋonnuʋiʋetːapaʋajt̪aju,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1168.wav,yrk
847,847,1169,Tasihtǣrilyabtar-yq.,çitarina,0.6169354838709677,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1169.wav,yrk
848,848,1171,"Ŋanisiqiwyalyahŋanihonianih,maqniwq:",ɲiɕiʋeɻɛnanuɳa,0.6339605734767024,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1171.wav,yrk
849,849,1172,Tikisyudbyaqyamiabtawh,ǃiʋeːn,0.7859237536656891,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1172.wav,yrk
850,850,1173,ŋanihmanǣqpăqnisăwăraa»,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1173.wav,yrk
851,851,1175,"syudbyaqyaqdasoomyatanyohsintǣwotăŋotădăwnyambor.
",çoːɻajutonnataɲuːɕintajutu,0.552258064516129,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1175.wav,yrk
852,852,1176,"Ti,tăryemhmǣanih",tuŋa,0.7671370967741935,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1176.wav,yrk
853,853,1177,nyambormyattyu,ɲeporndjaːkju,0.2949308755760368,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1177.wav,yrk
854,854,1178,Puucyadatănyawi,d͡ʑa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1178.wav,yrk
855,855,1184,winyalsipoyh,nɮuǃa,0.6263440860215054,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1184.wav,yrk
856,856,1186,Tăryemhmăniyedāanih,jaǃa,0.8064516129032258,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1186.wav,yrk
857,857,1187,todabcyaqyandohǣwanhtikanhpuucyadapǣrŋadaanih,dokːajunt̪oːajːunkanuujataʋa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1187.wav,yrk
858,858,1188,tikimuŋgartikăanaŋǣqniwqyesyaănaurawiwa,d͡ʑǃuǃand͡ʑǃaǃɬa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1188.wav,yrk
859,859,1190,Mănʹyǎnămbownamyattyudāmhanihmyatohanyerqmyuq.,ʋonn̪akut̪anʈo,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1190.wav,yrk
860,860,1191,Maqniwqyeǣranadaryewqlaănăkurcʹ:,eran̪d̪rijumaːn,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1191.wav,yrk
861,861,1194,Ŋobhnyenǣcʹhmyattyu».,ǃ,0.9539170506912442,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1194.wav,yrk
862,862,1198,Nyenǣciyekocyamyattyu».,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1198.wav,yrk
863,863,1199,"Tyaănandanyenǣcʹŋǣbtaonradwa,nyenǣciye[nyeracbortʃiwo],",tintinɳaǃut̪oːntauki,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1199.wav,yrk
864,864,1201,"ǣy,adǣymhtadawamaqniwqsinyakurkaqanʹqmaqniwqtyaananda[nyeracbortʃiwo]»",jaːʋajnd̪ɔdawaŋçinapuǃamandandeǃ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1201.wav,yrk
865,865,1203,iyyōomaqniwqtadawamaqniwqancyerqtăryerkamhtadyebyaŋǣya»,ʋujoːː,0.9009216589861752,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1203.wav,yrk
866,866,1204,Tyedaawhmaqniwqtakitimaqniwqnyenǣymaqniwqtyuku[nyeracbortʃiwo],ǃidamajtaʋikinamnamkoʋit̪auʈǃiti,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1204.wav,yrk
867,867,1205,Syudbyanimyaknamălyesyanhtyukǒonailyebaqniŋodhmaqniwqsyudbyahnyenyuhwaqăwana,ʋiɳimɛǃanmoʑaljuːkunttuʋuto,0.685798072894847,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1205.wav,yrk
868,868,1206,Pyelyeynyanamaqniwqŋopoyasăwanyudapiyayarakoqyaq.,ilajɲaːnmajipːajaːʋuniruʋiːjarpoja,0.4259381171823569,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1206.wav,yrk
869,869,1207,Piyadamaqniwqnyaŋǣdyamaqniwqyumbăradsyedahŋar,it̪uamajmanajjllaubrɔt͡ɕɛlʋa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1207.wav,yrk
870,870,1208,pyelyeynyanatodasyatiŋuliqparkăsipoyq,iligantoɕit̪uʋu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1208.wav,yrk
871,871,1210,soomyatatyaănyaŋiǣw,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1210.wav,yrk
872,872,1211,Ŋămgǣhpiruwnaŋǣbqnandaŋodhwǣsăkoqyaqsăwuma,aǃntumɔrupojɕpuja,0.6424731182795699,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1211.wav,yrk
873,873,1213,tăryemhincyelyeanih,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1213.wav,yrk
874,874,1214,Muŋgohpyayăbi,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1214.wav,yrk
875,875,1215,tăryemhincyelyeanihwǣsăkoqyaqăsăbărmanonda:,jleːɳiotpoja,0.7453113278319581,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1215.wav,yrk
876,876,1217,tyedataykuysyeŋgănyaasăwamhtyedahmănʹadaŋguw,dtadajkuçaːkuihadɔ̃ŋkeni,0.505131964809384,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1217.wav,yrk
877,877,1218,Manʹtyedahmimyaqnimăkodahsinh,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1218.wav,yrk
878,878,1219,soohmyaqnimăkodahsinhandadǣmh,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1219.wav,yrk
879,879,1220,yesyawadămititanyanyoqtyuriqtyulibamǣtayesyǎwădămi,d,0.9803921568627452,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1220.wav,yrk
880,880,1221,Yesyawădăanamaqniwqmǣǣndatyuku,iʋana,0.8387096774193548,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1221.wav,yrk
881,881,1222,"syoǒndamǣiraanihŋulihonyedaănda,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1222.wav,yrk
882,882,1223,"tyuqudnǣkăltawāanih,mănʹtikaawaădtiwaadăŋguwwa.",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1223.wav,yrk
883,883,1225,"Wǣsăkoqyadaŋodhpinhăyasyudbyawǣsăkoqyandpuucyaŋarŋociyedanǣkălŋa.
",pɔd͡ʑɛpɔjadɔnɔpinrairfivɔpɔndmud͡ʑɔ̃mɔkʲivu,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1225.wav,yrk
884,884,1226,Muŋgohpyayăbimuncihtăryemhincyelyewa,t̪eːʋiʈamkiːk,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1226.wav,yrk
885,885,1228,tyedandatyedatipiribtyawawadaqnandanyedaŋǣdaki,ʋjand̪ut̪upupiʈkjoːʋan̪d̪u,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1228.wav,yrk
886,886,1229,Mayǎnambownatyuquqyurkiq.,jenʋuǃuǃ,0.71712158808933,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1229.wav,yrk
887,887,1230,"Măkodahsiinatikăănaŋǣdatikiyesyawădamhtyaănyaŋipiyayarăkohmǣnhtyebdyeda,",piçindǃunueit͡ɕpijiɕʋoɾutaʋuːpiːjerupuunkeŋg,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1230.wav,yrk
888,888,1231,măncabtaybtyeda.,ǃaːkiaʋa,0.5362903225806451,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1231.wav,yrk
889,889,1232,Syudbyawǣsăkotyormhnyadqmyacʹnidawhnǣkălh,ʋotkutorɲarnajtːiɖaʋn̪aǃ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1232.wav,yrk
890,890,1233,"Tiwǣnyekowmaqniwqtăryemhsitmǣŋgosadmhmăqniwq,",iːʋujiboːmad̪atit̪umǃa,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1233.wav,yrk
891,891,1234,taŋaruwnandamǣǣnasiqmiyootaanasiqmiyǎdpinwamaqniwq,utamɨɕimiupataɨɕimijarkinu,0.5281467425679949,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1234.wav,yrk
892,892,1235,ŋilimbinwa».,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1235.wav,yrk
893,893,1236,Piyayarăkondmaqniwqmǣdasoohsidyayaduwnamaqniwqsidyayutyekădamăntircʹǣbyanondih.,punmanmutasɕilipimuːnamaɬiʋitipɔd̪awanǃit,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1236.wav,yrk
894,894,1237,Wǣysyudbyarmyattyuŋow:,ǃoǃaǃaǃuː,0.6510263929618767,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1237.wav,yrk
895,895,1238,"Puucyamǣwǣywǣnyekomd,",jaʋjʋuu,0.7012288786482334,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1238.wav,yrk
896,896,1239,Muŋgopyayăbimhŋopoyhmǣwanyoq»,t̪aːʋiʈːupojʋij,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1239.wav,yrk
897,897,1240,Tiŋămgǣadkǣdiqŋămgǣq?,ǃaǃ,0.8617511520737325,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1240.wav,yrk
898,898,1241,Myadhmyumnyaŋămgǣyadǣrŋa?,ǃanɲaɡɔja,0.6670967741935485,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1241.wav,yrk
899,899,1242,Syudbyawǣsăkotǣrimuncyalma.,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1242.wav,yrk
900,900,1243,Titikiyaănatănyaayoya.,ǃu,0.9120234604105572,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1243.wav,yrk
901,901,1244,Ŋanisyanrindohunandhilyenakiq,ɕanruluǃuǃu,0.6457174638487209,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1244.wav,yrk
902,902,1245,ŋanihŋobăŋgunaMuŋgopyayăbităryemhincyelye,ukuʋeː,0.8591660110149487,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1245.wav,yrk
903,903,1246,"puucyamdaŋuliqtǣdorpăwanonda,maqniwq:",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1246.wav,yrk
904,904,1247,Ŋopoyasăwanyumihmayedadamnyoq,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1247.wav,yrk
905,905,1248,ăncyerqŋǣdanyemarmaqniwqtyuku,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1248.wav,yrk
906,906,1249,madamcyanyoqmănʹnyononăraq,vagi,0.8548387096774194,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1249.wav,yrk
907,907,1250,tyedaărthtyebdyeir»,ǃaǃi,0.7928692699490661,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1250.wav,yrk
908,908,1251,adātaraŋabcata».,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1251.wav,yrk
909,909,1252,Manihtyedahnyenyumihnyedăndaanăwanhărwasiqmităryemhmayedambiwa.,ǃjendaunukint̪u,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1252.wav,yrk
910,910,1253,Tyedah–ma–niwhonăraŋguh»,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1253.wav,yrk
911,911,1254,"Wǣsakoŋodhpinhăya,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1254.wav,yrk
912,912,1255,tikipăsihnyupuucyaqyadaŋanihonărawih.,ǃeː,0.9206625980819528,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1255.wav,yrk
913,913,1256,"Tikinyerŋanihyurkiq,",ja,0.9080645161290324,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1256.wav,yrk
914,914,1257,"tădtikaad,",,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1257.wav,yrk
915,915,1258,"uŋgondamihtyaah,",ǃaǃa,0.7560483870967742,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1258.wav,yrk
916,916,1259,uŋgohmihtyaahŋanihtyebdyeda,janje,0.8303464755077657,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1259.wav,yrk
917,917,1261,tikiwǣsakortyorkosăwǣyhnidawhnǣkălahpuucyamda,ǃaǃaja,0.8709677419354838,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1261.wav,yrk
918,918,1262,Pǣwdyaănaŋămgǣŋadi?,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1262.wav,yrk
919,919,1263,Soohsidyayawnatăryemhwǣsodamănrircʹǣwănondōh,pɔd͡ʑidijɔ̃dɔ̃nrɨd͡ʑuɬ,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1263.wav,yrk
920,920,1264,tyorsawǣyhmyattyu,,1.0,/home/kesha/dev/uni/kursach/refs/asr/new_audio/1264.wav,yrk
